,사업장명,업태구분명,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모
769242,청학동식당,한식,19930527,폐업,20060925,대전광역시 서구 도마동 25-6번지,147.86
769247,실비집식당,호프/통닭,19930609,폐업,20120507,대전광역시 서구 도마동 141-3번지,32.54
769249,비원식당,한식,19930614,폐업,20020321,대전광역시 서구 도마동 145-16번지,163.18
769261,토강,한식,19911120,폐업,20180820,대전광역시 서구 도마동 178-51번지,153.49
769262,골목길식당,한식,19911125,폐업,20041129,대전광역시 서구 도마동 110-13번지,23.57
769266,사랑방,기타,19911128,폐업,20050510,대전광역시 서구 도마동 209-3번지,94.2
769268,한가득,호프/통닭,19911128,폐업,20170330,대전광역시 서구 도마동 50-15번지,128.11
769272,청룡각,중국식,19840917,폐업,20021012,대전광역시 서구 변동 71-12번지,0.0
769273,포청천식당,중국식,19840917,폐업,20070510,대전광역시 서구 변동 30-14번지 1층,67.59
769274,희망식당,호프/통닭,19841108,폐업,20160224,대전광역시 서구 변동 49-11번지,57.36
769277,추억의옛날통닭,한식,19850128,폐업,20170619,대전광역시 서구 변동 73-14번지,31.24
769279,빼돌린뒷고기,식육(숯불구이),19850309,폐업,20170612,대전광역시 서구 변동 50-9번지,34.0
769286,우리분식 식당,분식,19911209,폐업,20010926,대전광역시 서구 도마동 328-20번지,0.0
769288,물레성식당,한식,19911210,폐업,20060105,대전광역시 서구 변동 1-21번지 (3층),100.04
769289,장충동왕족발식당,통닭(치킨),19911210,폐업,20151217,대전광역시 서구 변동 1-21번지 2층,95.4
769292,만나분식,한식,19850611,폐업,20100823,대전광역시 서구 도마동 328-4번지,31.16
769293,미로호프식당,한식,19850611,폐업,20021105,대전광역시 서구 도마동 137-10번지,19.02
769294,솔밭호프,호프/통닭,19850625,폐업,20170328,대전광역시 서구 도마동 143-8번지,12.92
769300,생뽈살집,한식,20000110,폐업,20160322,대전광역시 서구 도마동 122-6번지,39.65
769312,20세기식당,한식,20010419,폐업,20030826,대전광역시 서구 도마동 129-15번지,28.17
769350,핑계있는날식당,한식,19950222,폐업,20020808,대전광역시 서구 도마동 209-7번지,0.0
769352,삐에로,한식,19950222,폐업,20060823,대전광역시 서구 도마동 81-45번지,17.57
769359,옥이네식당,한식,19940217,폐업,20020130,대전광역시 서구 도마동 122-18번지,14.59
769369,대북경,호프/통닭,19940311,폐업,20141208,대전광역시 서구 도마동 330-18번지,94.91
769378,안개,호프/통닭,19940430,폐업,20160609,대전광역시 서구 도마동 99-9번지,14.53
769380,프리존,호프/통닭,19940504,폐업,20080626,대전광역시 서구 도마동 69-6번지 2층,76.68
769391,피닉스양념통닭식당,통닭(치킨),19940601,폐업,20060102,대전광역시 서구 변동 253-41번지,19.15
769430,꼬치마당변동점식당,한식,19930618,폐업,20060823,대전광역시 서구 변동 252-1번지,22.18
769436,한아름식당,한식,19930701,폐업,20040107,대전광역시 서구 변동 57-5번지,17.22
769441,핑크,호프/통닭,19930706,폐업,20110802,대전광역시 서구 변동 19-20번지 1층,23.44
769451,파라다이스부페식당,뷔페식,19930721,폐업,20070510,대전광역시 서구 변동 43-9번지,698.32
769458,대학로곱창전골,기타,19860313,폐업,20040624,대전광역시 서구 도마동 328-4번지 럭키@상가 1층 5호,69.39
769461,홍콩반점식당,한식,19860418,폐업,20021118,대전광역시 서구 변동 49-11번지,0.0
769462,서울족발,한식,19860418,폐업,20010920,대전광역시 서구 도마동 127-4번지,0.0
769463,제믹스에서,한식,19860501,폐업,20041021,대전광역시 서구 도마동 114-10번지,34.5
769486,주머니식당,한식,20031220,폐업,20170328,대전광역시 서구 도마동 143-12번지,73.16
769498,초원회관식당,한식,19950308,폐업,20040503,대전광역시 서구 변동 15-5번지,33.65
769501,겐스빌치킨식당,기타,19950309,폐업,20040107,대전광역시 서구 변동 3-1번지,21.5
769502,비어팝,호프/통닭,19940316,폐업,20110817,대전광역시 서구 도마동 113-20번지,198.3
769512,술이술이스타우트,호프/통닭,19950318,폐업,20170328,대전광역시 서구 도마동 188-13번지,104.55
769534,백하식당,한식,19940513,폐업,20051228,대전광역시 서구 변동 47-35번지,148.48
769543,선산곱창식당,한식,19940329,폐업,20011016,대전광역시 서구 변동 16-51번지,0.0
769578,이바돔 식당,한식,20000607,폐업,20051222,대전광역시 서구 도마동 109-3번지 (지상1층),40.84
769579,진성아구찜,탕류(보신용),20000607,폐업,20090406,대전광역시 서구 도마동 146-29번지,67.49
769594,신토불이 영양탕,탕류(보신용),20000608,폐업,20121012,대전광역시 서구 변동 14-8번지,48.2
769595,베스트리아치킨,한식,20000609,폐업,20030116,대전광역시 서구 도마동 409-9번지,16.58
769615,명성식당,식육(숯불구이),20031222,폐업,20191226,대전광역시 서구 도마동 137-13번지,58.65
769630,임실치즈피자,패스트푸드,20031226,폐업,20150407,대전광역시 서구 도마동 50-15번지,30.6
769635,정원식당,한식,20000201,폐업,20100901,대전광역시 서구 변동 4-38번지 (1층),37.99
769638,새천년호프식당,호프/통닭,20000201,폐업,20090828,대전광역시 서구 변동 8-9번지,18.01
769645,금호식당,한식,19950406,폐업,20040930,대전광역시 서구 도마동 164-28번지,27.22
769646,장터뼈다귀식당,한식,19950406,폐업,20061031,대전광역시 서구 변동 62-7번지,210.87
769647,유등갈비식당,한식,19950407,폐업,20041229,대전광역시 서구 도마동 137-2번지,40.49
769678,대성식당,한식,19940416,폐업,20011026,대전광역시 서구 도마동 121-20번지,0.0
769686,태양수산활어회,회집,19940623,폐업,20080219,대전광역시 서구 변동 33-13번지,32.88
769689,알콩달콩식당,한식,19940525,폐업,20070730,대전광역시 서구 도마동 126-33번지,49.2
769693,그린통닭 식당,한식,19950605,폐업,20060918,대전광역시 서구 도마동 93-1번지,18.0
769748,화진식당,한식,19891214,폐업,20030103,대전광역시 서구 도마동 143-13번지,0.0
769749,장터국수도마체인점,분식,19891222,폐업,20130610,대전광역시 서구 도마동 211번지 경남@상가 2층2호,38.61
769751,약속식당,호프/통닭,19891226,폐업,20150205,대전광역시 서구 변동 71-15번지,41.65
769752,가나안,한식,19881202,폐업,20140325,대전광역시 서구 변동 49-2번지,53.94
769753,맥주촌,호프/통닭,19881219,폐업,20191007,대전광역시 서구 도마동 129-33번지,99.0
769755,일동식당,한식,19881228,폐업,20170328,대전광역시 서구 도마동 130-26번지,0.0
769757,또오고싶은집,한식,19891227,폐업,20170515,대전광역시 서구 변동 30-19번지 (30-13),71.42
769771,돼지촌,한식,19900409,폐업,20020221,대전광역시 서구 변동 1-22번지,0.0
769781,하라주꼬식당,기타,20000424,폐업,20021230,대전광역시 서구 도마동 34-33번지,19.86
769783,의정부부대찌개전문점,한식,20000424,폐업,20050816,대전광역시 서구 도마동 174-1번지 (1층),43.15
769801,갈채식당,경양식,19950420,폐업,20020323,대전광역시 서구 도마동 40-11번지,18.59
769803,신당동옛날떡볶이식당,분식,19950428,폐업,20040204,대전광역시 서구 도마동 69-4번지 삼정하이츠상가12호,20.9
769807,이모네포차,정종/대포집/소주방,19950504,폐업,20170330,대전광역시 서구 도마동 359-10번지 1층,27.95
769812,가원식당,한식,19940608,폐업,20020326,대전광역시 서구 도마동 136-10번지,26.85
769813,누네띠네식당,한식,19940609,폐업,20021230,대전광역시 서구 도마동 136-10번지,107.69
769818,골목식당,한식,19940420,폐업,20020531,대전광역시 서구 도마동 177-55번지,23.11
769820,장터분식,분식,19950523,폐업,20170515,대전광역시 서구 변동 73-13번지,35.22
769823,하늘보기,호프/통닭,19950529,폐업,20050415,대전광역시 서구 도마동 24-1번지,149.9
769825,동진성 식당,한식,19950529,폐업,20020715,대전광역시 서구 도마동 15-1번지,31.9
769827,버지니아 식당,한식,19950530,폐업,20050118,대전광역시 서구 도마동 129-16번지,76.96
769876,공주손칼국수,분식,19881231,폐업,20030124,대전광역시 서구 도마동 144-16번지,0.0
769877,신촌반점,중국식,19881231,폐업,20041129,대전광역시 서구 도마동 94-10번지,0.0
769878,꼬꼬양념치킨도마3분점식당,기타,19890128,폐업,20020502,대전광역시 서구 도마동 129-9번지,0.0
769881,아나로그식당,호프/통닭,19891004,폐업,20080226,대전광역시 서구 도마동 120-23번지,130.63
769884,하얀밤,호프/통닭,19891023,폐업,20080116,대전광역시 서구 도마동 172-14번지,56.79
769885,대명반점,중국식,19870609,폐업,20170328,대전광역시 서구 도마동 141-33번지 (141-32),109.75
769890,티앤티붐,한식,19880324,폐업,20060515,대전광역시 서구 변동 50-5번지,76.0
769891,아구마을,한식,19880402,폐업,20030331,대전광역시 서구 도마동 172-22번지,0.0
769893,삼돌이네숯불생고기촌,한식,19891023,폐업,20060731,대전광역시 서구 도마동 121-5번지,118.58
769895,통키통키치킨도마체인,기타,19891106,폐업,20020522,대전광역시 서구 도마동 103-4번지,0.0
769896,비바양념치킨,기타,19891106,폐업,20030807,대전광역시 서구 변동 31-36번지,0.0
769898,초원돼지갈비전문,식육(숯불구이),19891106,폐업,20170515,대전광역시 서구 변동 71-47번지 (71-49),0.0
769899,다복회관,한식,19891120,폐업,20010901,대전광역시 서구 도마동 140-22번지,0.0
769901,효성식당,한식,19891205,폐업,20030128,대전광역시 서구 도마동 180-19번지,42.0
769903,해물과순두부식당,한식,19891214,폐업,20031031,대전광역시 서구 도마동 180-19번지,29.49
769904,욕심쟁이식당,기타,19900418,폐업,20040407,대전광역시 서구 도마동 175-25번지,51.8
769907,토토치킨도마분점,기타,19900124,폐업,20060925,대전광역시 서구 도마동 156-50번지,0.0
769912,원조한치회집식당,일식,19900730,폐업,20020401,대전광역시 서구 변동 16-1번지,0.0
769945,서대전식당,한식,19950511,폐업,20160322,대전광역시 서구 도마동 15-2번지,75.29
769946,청원골순대국,한식,19950511,폐업,20090721,대전광역시 서구 도마동 14-4번지,83.36
769947,하나로식당,한식,19950512,폐업,20020315,대전광역시 서구 변동 6-6번지,31.59
769952,약수냉면약수만두,한식,19950516,폐업,20020308,대전광역시 서구 도마동 181-23번지,82.6
769960,카스광장,호프/통닭,19940617,폐업,20170328,대전광역시 서구 도마동 157-1번지,84.8
769962,다정횟집,일식,20010504,폐업,20020322,대전광역시 서구 도마동 565-43번지,0.0
769963,일미닭갈비파전,탕류(보신용),20010504,폐업,20180831,대전광역시 서구 도마동 34-16번지,136.14
769967,신나고야,호프/통닭,19940628,폐업,20080102,대전광역시 서구 도마동 330-18번지,18.48
770008,전원칼국수,분식,19880511,폐업,20030509,대전광역시 서구 도마동 172-5번지,0.0
770009,썬,호프/통닭,19880531,폐업,20070130,대전광역시 서구 변동 31-6번지,32.3
770013,오복식당,한식,19880921,폐업,20190805,대전광역시 서구 도마동 175-13번지,40.87
770014,명동식당,한식,19900119,폐업,20051107,대전광역시 서구 변동 3-33번지,0.0
770018,닭발나라식당,일식,19881202,폐업,20020121,대전광역시 서구 도마동 175-1번지,66.77
770024,페리카나치킨변동점,통닭(치킨),19900131,폐업,20170515,대전광역시 서구 변동 71-11번지,25.12
770026,참스민,분식,19900206,폐업,20080730,대전광역시 서구 도마동 89-25번지 1층,29.7
770027,상주돌구이식당,한식,19900313,폐업,20040107,대전광역시 서구 변동 19-19번지,0.0
770029,풍년갈매기살,식육(숯불구이),19900316,폐업,20110627,대전광역시 서구 변동 47-28번지,49.5
770030,빅도널드분식식당,분식,19900316,폐업,20170330,대전광역시 서구 도마동 330-21번지,0.0
770032,코지라이브광장,호프/통닭,19900402,폐업,20030130,대전광역시 서구 도마동 120-1번지,71.36
770035,금성회관,식육(숯불구이),19900424,폐업,20160518,대전광역시 서구 도마동 84-11번지,115.95
770037,배재학당민속주점,호프/통닭,19900512,폐업,20040712,대전광역시 서구 도마동 121-7번지,129.64
770038,생오리보리밥행복한식당,한식,19900512,폐업,20191107,대전광역시 서구 변동 61-8번지,110.54
770039,청춘포차,호프/통닭,19900514,폐업,20200106,대전광역시 서구 도마동 121-20번지,26.47
770040,소국시식당,기타,19900514,폐업,20050117,대전광역시 서구 도마동 328-4번지,42.17
770041,처갓집양념통닭,기타,19900514,폐업,20021211,대전광역시 서구 도마동 139-12번지,0.0
770044,사천성,중국식,19901029,폐업,20040110,대전광역시 서구 변동 62-40번지 (2층),83.29
770045,향기,호프/통닭,19901102,폐업,20120309,대전광역시 서구 변동 7-27번지,0.0
770048,길샘호프,기타,19901107,폐업,20020227,대전광역시 서구 변동 7-27번지,0.0
770049,양자강식당,중국식,19901107,폐업,20130430,대전광역시 서구 변동 7-27번지,19.5
770072,자유공간식당,호프/통닭,19940705,폐업,20170515,대전광역시 서구 변동 46-17번지,15.56
770080,일주식당,한식,19950615,폐업,20020520,대전광역시 서구 도마동 47-39번지,18.49
770081,문식당,한식,19950615,폐업,20031114,대전광역시 서구 도마동 109-27번지,86.67
770091,뉴스호프소주방식당,호프/통닭,19940713,폐업,20050124,대전광역시 서구 도마동 143-15번지,298.75
770092,백송식당,식육(숯불구이),19940715,폐업,20110414,대전광역시 서구 변동 5-29번지,60.61
770131,핑크하우스 식당,한식,19920414,폐업,20011212,대전광역시 서구 도마동 142-6번지,34.89
770132,이삭배재점,분식,19911230,폐업,20120907,대전광역시 서구 도마동 330-18번지,18.48
770136,너와나,호프/통닭,19920108,폐업,20140923,대전광역시 서구 도마동 123-1번지,16.83
